InChI,SMILES,VapourPressure_kPa,Temperature_K
"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3",CC(=O)OCC(C)C,62.82,374.55
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,6.93,300.93
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,8.76,304.86
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,11.16,309.12
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,14.03,313.25
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,15.81,315.48
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,20.0,320.17
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,20.63,320.75
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,25.76,325.05
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,30.37,328.35
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,35.33,331.45
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,40.21,334.15
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,45.17,336.65
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,49.98,338.85
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,55.12,341.05
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,59.92,342.95
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,65.12,344.85
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,69.66,346.45
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,74.84,348.15
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,79.98,349.75
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,85.09,351.25
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,90.08,352.65
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,94.97,353.95
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,99.63,355.15
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",CC(C)(C)O,100.0,355.59
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,8.99,307.53
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,10.99,311.79
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,13.09,315.64
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,15.73,319.82
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,19.04,324.28
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,20.0,325.46
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,23.09,328.94
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,26.48,332.36
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,30.67,336.12
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,35.02,339.58
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,39.04,342.46
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,43.98,345.75
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,49.09,348.84
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,54.94,352.07
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,60.02,354.95
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,65.33,357.17
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,70.88,359.63
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,76.15,361.83
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,81.26,363.85
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,87.01,366.0
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,92.58,367.99
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,96.91,369.46
"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3",CC(=O)OC(C)(C)C,100.0,370.86
"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",CCOC(C)=O,31.37,318.4
"InChI=1S/C4H8/c1-3-4-2/h3H,1,4H2,2H3",C=CCC,57.97,318.4
"InChI=1S/C4H8/c1-3-4-2/h3H,1,4H2,2H3",C=CCC,70.97,318.4
"InChI=1S/C4H8/c1-3-4-2/h3H,1,4H2,2H3",C=CCC,31.27,318.41
"InChI=1S/C4H8/c1-3-4-2/h3H,1,4H2,2H3",C=CCC,42.37,318.41
"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",CCOC(C)=O,39.07,318.4
"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",CCOC(C)=O,49.47,318.4
"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",CCOC(C)=O,31.27,318.41
"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",CCOC(C)=O,60.07,318.41
"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",CCOC(C)=O,84.37,318.41
"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",CCOC(C)=O,92.27,318.38
"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",CCOC(C)=O,31.27,318.39
"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",CCOC(C)=O,39.27,318.39
"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",CCOC(C)=O,51.47,318.39
"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",CCOC(C)=O,63.47,318.39
"InChI=1S/C4H8/c1-4(2)3/h1H2,2-3H3",C=C(C)C,41.57,318.4
"InChI=1S/C4H8/c1-4(2)3/h1H2,2-3H3",C=C(C)C,56.67,318.4
"InChI=1S/C4H8/c1-4(2)3/h1H2,2-3H3",C=C(C)C,73.57,318.4
"InChI=1S/C4H8/c1-4(2)3/h1H2,2-3H3",C=C(C)C,31.37,318.41
"InChI=1S/C4H10/c1-3-4-2/h3-4H2,1-2H3",CCCC,31.37,318.4
"InChI=1S/C4H10/c1-3-4-2/h3-4H2,1-2H3",CCCC,44.27,318.4
"InChI=1S/C4H10/c1-3-4-2/h3-4H2,1-2H3",CCCC,62.77,318.4
"InChI=1S/C4H10/c1-3-4-2/h3-4H2,1-2H3",CCCC,78.47,318.4
"InChI=1S/C4H10/c1-4(2)3/h4H,1-3H3",CC(C)C,31.37,318.39
"InChI=1S/C4H10/c1-4(2)3/h4H,1-3H3",CC(C)C,68.87,318.39
"InChI=1S/C4H10/c1-4(2)3/h4H,1-3H3",CC(C)C,97.47,318.4
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,7.514,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,9.601,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,12.138,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,15.221,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,18.98,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,23.362,308.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,28.527,313.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,34.585,318.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,41.678,323.15
InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,ClC(Cl)C(Cl)Cl,0.263,283.15
InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,ClC(Cl)C(Cl)Cl,0.373,288.15
InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,ClC(Cl)C(Cl)Cl,0.521,293.15
InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,ClC(Cl)C(Cl)Cl,0.711,298.15
InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,ClC(Cl)C(Cl)Cl,0.98,303.15
InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,ClC(Cl)C(Cl)Cl,1.289,308.15
InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,ClC(Cl)C(Cl)Cl,1.701,313.15
InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,ClC(Cl)C(Cl)Cl,2.236,318.15
InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,ClC(Cl)C(Cl)Cl,2.86,323.15
InChI=1S/C2Cl4/c3-1(4)2(5)6,ClC(Cl)=C(Cl)Cl,1.023,283.15
InChI=1S/C2Cl4/c3-1(4)2(5)6,ClC(Cl)=C(Cl)Cl,1.4,288.15
InChI=1S/C2Cl4/c3-1(4)2(5)6,ClC(Cl)=C(Cl)Cl,1.861,293.15
InChI=1S/C2Cl4/c3-1(4)2(5)6,ClC(Cl)=C(Cl)Cl,2.462,298.15
InChI=1S/C2Cl4/c3-1(4)2(5)6,ClC(Cl)=C(Cl)Cl,3.205,303.15
InChI=1S/C2Cl4/c3-1(4)2(5)6,ClC(Cl)=C(Cl)Cl,4.117,308.15
InChI=1S/C2Cl4/c3-1(4)2(5)6,ClC(Cl)=C(Cl)Cl,5.253,313.15
InChI=1S/C2Cl4/c3-1(4)2(5)6,ClC(Cl)=C(Cl)Cl,6.621,318.15
InChI=1S/C2Cl4/c3-1(4)2(5)6,ClC(Cl)=C(Cl)Cl,8.286,323.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.957,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.663,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.058,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,5.549,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,4.974,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,4.489,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,3.765,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,3.09,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,2.55,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,2.092,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,1.277,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,0.743,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,8.881,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,8.503,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,7.71,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,7.093,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.343,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,5.728,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,4.796,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,3.937,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,3.248,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,2.682,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,1.676,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,0.971,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,11.235,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,10.74,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,9.775,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,8.954,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,8.007,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,7.227,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.073,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,4.976,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,4.106,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,3.397,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,2.141,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,1.284,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,14.084,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,13.478,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,12.203,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,11.239,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,10.059,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,9.05,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,7.591,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.249,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,5.173,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,4.256,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,2.714,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,1.661,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,17.569,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,16.809,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,15.263,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,13.999,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,12.519,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,11.282,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,9.465,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,7.782,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.463,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,5.344,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,3.438,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,2.15,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,21.63,308.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,20.696,308.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,18.748,308.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,17.248,308.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,15.385,308.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,13.848,308.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,11.651,308.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,9.579,308.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,7.938,308.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.589,308.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,4.278,308.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,2.69,308.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,26.41,313.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,25.302,313.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,22.917,313.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,21.09,313.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,18.814,313.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,16.984,313.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,14.16,313.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,11.664,313.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,9.731,313.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,8.063,313.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,5.274,313.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,3.397,313.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,32.019,318.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,30.672,318.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,27.835,318.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,25.583,318.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,22.819,318.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,20.556,318.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,17.251,318.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,14.171,318.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,11.816,318.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,9.825,318.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.486,318.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,4.24,318.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,38.573,323.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,36.978,323.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,33.525,323.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,30.792,323.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,27.423,323.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,24.725,323.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,20.761,323.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,17.167,323.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,14.259,323.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,11.856,323.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,7.89,323.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,5.242,323.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.938,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.447,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,5.748,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,5.254,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,4.789,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,4.357,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,3.766,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,3.316,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,2.864,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,2.38,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,2.12,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,1.535,283.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,8.897,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,8.269,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,7.361,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.743,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.15,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,5.618,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,4.849,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,4.286,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,3.705,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,3.092,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,2.78,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,2.04,288.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,11.248,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,10.463,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,9.329,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,8.55,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,7.821,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,7.127,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.171,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,5.485,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,4.74,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,3.98,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,3.597,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,2.661,293.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,14.114,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,13.14,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,11.719,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,10.744,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,9.813,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,8.993,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,7.801,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.942,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.025,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,5.081,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,4.625,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,3.433,298.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,17.623,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,16.417,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,14.637,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,13.428,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,12.275,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,11.264,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,9.819,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,8.718,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,7.598,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,6.439,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,5.84,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,4.429,303.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,21.706,308.15
"InChI=1S/CCl4/c2-1(3,4)5",ClC(Cl)(Cl)Cl,20.22,308.15
